TITLE: Water balance - stream discharge from Västrabäcken catchment, north-eastern Sweden
SITES STATION: Svartberget Research Station
TIME PERIOD: 2005-04-06 - 2023-11-17
TIME RESOLUTION: Daily
TIME ZONE: UTC +1
SAMPLING POINT: Västrabäcken, C2
LATITUDE: 64.251425
LONGITUDE: 19.777804
ALTITUDE: 237.6 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

COMMENTS: Equation: Q = A * SL^B [m3 s-1, m], for stream level data see CSV: https://meta.fieldsites.se/objects/QjxB15TFq8Eeq-gPCzJpRYOh, Document - Description V-notch weir station see PDF: SITES_WB-Q_SVB_VAB-C2_discharge-description_from_2005.pdf - https://meta.fieldsites.se/objects/E83a9LPleWK9C2VQDxjl5o2N, Catchment area 0.119 km2
Before 2012" gaps in data are caused by freezing over winter periods and removed sensor, Gaps are filled with NaNs. Heated dam house allowed continuous measurements from 2012 onwards."
Stream can fall dry during summer periods," therefore data is filled with NaNs as precise measurements cannot be conducted, see e.g. August 2014 and July/August 2018."


PARAMETERS AND UNITS: Q (m3 s-1)

PARAMETER AND COLUMN INFO:
TIMESTAMP - Time in [YYYY-MM-DD]
Q - discharge (m3 s-1), Daily average of 5 min sampling intervals, calculated from stream level data and V-notch weir dimensions
####
TIMESTAMP,Q
2019-02-22,0.000037764
2019-02-23,0.000039086
2019-02-24,0.000046057
2019-02-25,0.000077396
2019-02-26,0.000096023
2019-02-27,0.000166350
2019-02-28,0.000254538
2019-03-01,0.000188305
2019-03-02,0.000151643
2019-03-03,0.000124348
2019-03-04,0.000109837
2019-03-05,0.000092024
2019-03-06,0.000081097
2019-03-07,0.000074162
2019-03-08,0.000071766
2019-03-09,0.000065913
2019-03-10,0.000060666
2019-03-11,0.000055426
2019-03-12,0.000051576
2019-03-13,0.000052387
2019-03-14,0.000052498
2019-03-15,0.000050634
2019-03-16,0.000048936
2019-03-17,0.000049531
2019-03-18,0.000050360
2019-03-19,0.000047132
2019-03-20,0.000049847
2019-03-21,0.000051944
2019-03-22,0.000052469
2019-03-23,0.000057955
2019-03-24,0.000057340
2019-03-25,0.000054252
2019-03-26,0.000051878
2019-03-27,0.000052639
2019-03-28,0.000064605
2019-03-29,0.000175893
2019-03-30,0.000229112
2019-03-31,0.000166881
2019-04-01,0.000137584
2019-04-02,0.000126253
2019-04-03,0.000116727
2019-04-04,0.000117854
2019-04-05,NaN
2019-04-06,NaN
2019-04-07,NaN
2019-04-08,NaN
2019-04-09,NaN
2019-04-10,NaN
2019-04-11,NaN
2019-04-12,NaN
2019-04-13,NaN
2019-04-14,NaN
2019-04-15,NaN
2019-04-16,NaN
2019-04-17,NaN
2019-04-18,NaN
2019-04-19,NaN
2019-04-20,NaN
2019-04-21,NaN
2019-04-22,NaN
2019-04-23,NaN
2019-04-24,NaN
2019-04-25,NaN
2019-04-26,NaN
2019-04-27,NaN
2019-04-28,NaN
2019-04-29,NaN
2019-04-30,NaN
2019-05-01,NaN
2019-05-02,NaN
2019-05-03,NaN
2019-05-04,NaN
2019-05-05,NaN
2019-05-06,NaN
2019-05-07,0.006521299
2019-05-08,0.006050691
2019-05-09,0.004340142
2019-05-10,0.003519729
2019-05-11,0.003045506
2019-05-12,0.009413575
2019-05-13,0.006754083
2019-05-14,0.003835745
2019-05-15,0.002927181
2019-05-16,0.002425547
2019-05-17,0.002098191
2019-05-18,0.001843391
2019-05-19,0.001619657
2019-05-20,0.001459761
2019-05-21,0.001329018
2019-05-22,0.001191290
2019-05-23,0.001386357
2019-05-24,0.003338932
2019-05-25,0.002365110
2019-05-26,0.001705319
2019-05-27,0.001302101
2019-05-28,0.001149525
2019-05-29,0.001210482
2019-05-30,0.001035038
2019-05-31,0.003546364
2019-06-01,0.001916319
2019-06-02,0.001263834
2019-06-03,0.002092314
2019-06-04,0.002907703
2019-06-05,0.001709402
2019-06-06,0.001187467
2019-06-07,0.000896532
2019-06-08,0.000722011
2019-06-09,0.000614815
2019-06-10,0.000505591
2019-06-11,0.000422227
2019-06-12,0.000367785
2019-06-13,0.000335927
2019-06-14,0.000298461
2019-06-15,0.000242204
2019-06-16,0.000184542
2019-06-17,0.000190340
2019-06-18,0.000242676
2019-06-19,0.000403381
2019-06-20,0.000378186
2019-06-21,0.000325407
2019-06-22,0.000489401
2019-06-23,0.000351259
2019-06-24,0.000165630
2019-06-25,0.000097511
2019-06-26,0.000076930
2019-06-27,0.000059596
2019-06-28,0.000030888
2019-06-29,0.000019920
2019-06-30,0.000048450
2019-07-01,0.000554211
2019-07-02,0.000164362
2019-07-03,0.000063093
2019-07-04,0.000026370
2019-07-05,0.000014702
2019-07-06,0.000164625
2019-07-07,0.000141146
2019-07-08,0.000369187
2019-07-09,0.000140641
2019-07-10,0.000049409
2019-07-11,0.000018422
2019-07-12,0.000009308
2019-07-13,0.000007110
2019-07-14,0.000006043
2019-07-15,0.000017190
2019-07-16,0.000079408
2019-07-17,0.000022681
2019-07-18,0.000013151
2019-07-19,0.000007890
2019-07-20,0.000002850
2019-07-21,NaN
2019-07-22,NaN
2019-07-23,NaN
2019-07-24,NaN
2019-07-25,NaN
2019-07-26,NaN
2019-07-27,NaN
2019-07-28,NaN
2019-07-29,NaN
2019-07-30,NaN
2019-07-31,NaN
2019-08-01,NaN
2019-08-02,NaN
2019-08-03,NaN
2019-08-04,NaN
2019-08-05,NaN
2019-08-06,NaN
2019-08-07,NaN
2019-08-08,NaN
2019-08-09,NaN
2019-08-10,NaN
2019-08-11,NaN
2019-08-12,NaN
2019-08-13,NaN
2019-08-14,NaN
2019-08-15,NaN
2019-08-16,NaN
2019-08-17,NaN
2019-08-18,NaN
2019-08-19,0.002910438
2019-08-20,0.001142033
2019-08-21,0.000444242
2019-08-22,0.000223214
2019-08-23,0.000220792
2019-08-24,0.000288858
2019-08-25,0.000196707
2019-08-26,0.000156054
2019-08-27,0.000106152
2019-08-28,0.000073851
2019-08-29,0.000058480
2019-08-30,0.000071877
2019-08-31,0.000050503
2019-09-01,0.000040620
2019-09-02,0.000120641
2019-09-03,0.000158681
2019-09-04,0.000086413
2019-09-05,0.000115338
2019-09-06,0.000189860
2019-09-07,0.000145005
2019-09-08,0.000234539
2019-09-09,0.000163884
2019-09-10,0.000119154
2019-09-11,0.000114326
2019-09-12,0.000119757
2019-09-13,0.000082457
2019-09-14,0.000056589
2019-09-15,0.000467031
2019-09-16,0.000634982
2019-09-17,0.000375168
2019-09-18,0.000253230
2019-09-19,0.000207780
2019-09-20,0.000158187
2019-09-21,0.000172858
2019-09-22,0.000144534
2019-09-23,0.000122514
2019-09-24,0.000113275
2019-09-25,0.000100486
2019-09-26,0.000086485
2019-09-27,0.000078290
2019-09-28,0.000076216
2019-09-29,0.000090193
2019-09-30,0.000123466
2019-10-01,0.000310521
2019-10-02,0.000836365
2019-10-03,0.000571745
2019-10-04,0.000371839
2019-10-05,0.000261242
2019-10-06,0.000199602
2019-10-07,0.000170676
2019-10-08,0.000157646
2019-10-09,0.000143280
2019-10-10,0.000146125
2019-10-11,0.000211504
2019-10-12,0.000192464
2019-10-13,0.000171940
2019-10-14,0.000150210
2019-10-15,0.000129925
2019-10-16,0.000124511
2019-10-17,0.000122683
2019-10-18,0.000131883
2019-10-19,0.000180091
2019-10-20,0.000179041
2019-10-21,0.000156478
2019-10-22,0.000151936
2019-10-23,0.000148147
2019-10-24,0.000153476
2019-10-25,0.000209142
2019-10-26,0.000790612
2019-10-27,0.000743174
2019-10-28,0.000461513
2019-10-29,0.000329640
2019-10-30,0.000255682
2019-10-31,0.000227876
2019-11-01,0.000198062
2019-11-02,0.000186537
2019-11-03,0.000170592
2019-11-04,0.000138756
2019-11-05,0.000113384
2019-11-06,0.000098363
2019-11-07,0.000091335
2019-11-08,0.000090090
2019-11-09,0.000083020
2019-11-10,0.000072754
2019-11-11,0.000079916
2019-11-12,0.000082836
2019-11-13,0.000115012
2019-11-14,0.000174660
2019-11-15,0.000146915
2019-11-16,0.000128118
2019-11-17,0.000120110
2019-11-18,0.000111230
2019-11-19,0.000170233
2019-11-20,0.001043485
2019-11-21,0.001000767
2019-11-22,0.000753193
2019-11-23,0.000825847
2019-11-24,0.000754830
2019-11-25,0.000780539
2019-11-26,0.000688725
2019-11-27,0.000547835
2019-11-28,0.000469602
2019-11-29,0.000400429
2019-11-30,0.000327555
2019-12-01,0.000289803
2019-12-02,0.000263085
2019-12-03,0.000244167
2019-12-04,0.000294516
2019-12-05,0.000345986
2019-12-06,0.000340435
2019-12-07,0.000297370
2019-12-08,0.000260810
2019-12-09,0.000237526
2019-12-10,0.000182520
2019-12-11,0.000176106
2019-12-12,0.000195602
2019-12-13,0.000311422
2019-12-14,0.000286436
2019-12-15,0.000265549
2019-12-16,0.000251269
2019-12-17,0.000236714
2019-12-18,0.000218520
2019-12-19,0.000192954
2019-12-20,0.000181331
2019-12-21,0.000189033
2019-12-22,0.000192831
2019-12-23,0.000188182
2019-12-24,0.000174332
2019-12-25,0.000163188
2019-12-26,0.000153500
2019-12-27,0.000139910
2019-12-28,0.000126788
2019-12-29,0.000141677
2019-12-30,0.000308488
2019-12-31,0.000479772
2020-01-01,0.000380635
2020-01-02,0.000363602
2020-01-03,0.000375322
2020-01-04,0.000345150
2020-01-05,0.000263943
2020-01-06,0.000245134
2020-01-07,0.000234587
2020-01-08,0.000242201
2020-01-09,0.000229926
2020-01-10,0.000202883
2020-01-11,0.000191534
2020-01-12,0.000197554
2020-01-13,0.000181860
2020-01-14,0.000168333
2020-01-15,0.000169254
2020-01-16,0.000156841
2020-01-17,0.000141331
2020-01-18,0.000140509
2020-01-19,0.000136605
2020-01-20,0.000141672
2020-01-21,0.000408254
2020-01-22,0.000358518
2020-01-23,0.000293493
2020-01-24,0.000278595
2020-01-25,0.000242084
2020-01-26,0.000211741
2020-01-27,0.000189003
2020-01-28,0.000186238
2020-01-29,0.000177060
2020-01-30,0.000166489
2020-01-31,0.000163135
2020-02-01,0.000171847
2020-02-02,0.000176517
2020-02-03,0.000157690
2020-02-04,0.000140402
2020-02-05,0.000130646
2020-02-06,0.000123794
2020-02-07,0.000113839
2020-02-08,0.000117416
2020-02-09,0.000128740
2020-02-10,0.000824092
2020-02-11,0.001097308
2020-02-12,0.000652404
2020-02-13,0.000464596
2020-02-14,0.000361166
2020-02-15,0.000325381
2020-02-16,0.000416473
2020-02-17,0.001296544
2020-02-18,0.000878738
2020-02-19,0.000629444
2020-02-20,0.000508949
2020-02-21,0.000508998
2020-02-22,0.000518405
2020-02-23,0.000692722
2020-02-24,0.000560152
2020-02-25,0.000490351
2020-02-26,0.000449464
2020-02-27,0.000404855
2020-02-28,0.000369047
2020-02-29,0.000348244
2020-03-01,0.000327119
2020-03-02,0.000296007
2020-03-03,0.000255691
2020-03-04,0.000239801
2020-03-05,0.000261175
2020-03-06,0.000248371
2020-03-07,0.000224760
2020-03-08,0.000225763
2020-03-09,0.000269883
2020-03-10,0.000305928
2020-03-11,0.000298871
2020-03-12,0.000293845
2020-03-13,0.000261156
2020-03-14,0.000220957
2020-03-15,0.000225502
2020-03-16,0.000225493
2020-03-17,0.000209065
2020-03-18,0.000208435
2020-03-19,0.000196124
2020-03-20,0.000176292
2020-03-21,0.000165308
2020-03-22,0.000158190
2020-03-23,0.000160261
2020-03-24,0.000164074
2020-03-25,0.000177578
2020-03-26,0.000219576
2020-03-27,0.000250117
2020-03-28,0.000310093
2020-03-29,0.000318092
2020-03-30,0.000299977
2020-03-31,0.000310279
2020-04-01,0.000312842
2020-04-02,0.000293940
2020-04-03,0.000271276
2020-04-04,0.000215183
2020-04-05,0.000183103
2020-04-06,0.000174014
2020-04-07,0.000183544
2020-04-08,0.000226052
2020-04-09,0.000401276
2020-04-10,0.000498399
2020-04-11,0.000493964
2020-04-12,0.000507079
2020-04-13,0.000510777
2020-04-14,0.000451776
2020-04-15,0.000459886
2020-04-16,0.000469037
2020-04-17,0.000477378
2020-04-18,0.000563612
2020-04-19,0.000999485
2020-04-20,0.002534946
2020-04-21,0.003809038
2020-04-22,0.004216426
2020-04-23,0.004230921
2020-04-24,0.004211457
2020-04-25,0.003866722
2020-04-26,0.002902568
2020-04-27,0.002797778
2020-04-28,0.002443758
2020-04-29,0.002116669
2020-04-30,0.001914892
2020-05-01,0.001851677
2020-05-02,0.002763069
2020-05-03,0.004815113
2020-05-04,0.005633922
2020-05-05,0.005752497
2020-05-06,0.006648950
2020-05-07,0.005962831
2020-05-08,0.005318693
2020-05-09,0.005875595
2020-05-10,0.005077548
2020-05-11,0.004333340
2020-05-12,0.003684946
2020-05-13,0.003414465
2020-05-14,0.003502142
2020-05-15,0.003400648
2020-05-16,0.003362115
2020-05-17,0.003527386
2020-05-18,0.004028066
2020-05-19,0.004437359
2020-05-20,0.004473897
2020-05-21,0.004544634
2020-05-22,0.004728022
2020-05-23,0.004801272
2020-05-24,0.004438102
2020-05-25,0.003573525
2020-05-26,0.002903926
2020-05-27,0.002417014
2020-05-28,0.001900908
2020-05-29,0.001612149
2020-05-30,0.001368895
2020-05-31,0.001180911
2020-06-01,0.001027946
2020-06-02,0.000901112
2020-06-03,0.000900044
2020-06-04,0.000742982
2020-06-05,0.000667247
2020-06-06,0.000811649
2020-06-07,0.003546790
2020-06-08,0.001744361
2020-06-09,0.001021916
2020-06-10,0.000745317
2020-06-11,0.000596235
2020-06-12,0.000483764
2020-06-13,0.000400713
2020-06-14,0.000332810
2020-06-15,0.000265616
2020-06-16,0.000217978
2020-06-17,0.000177843
2020-06-18,0.000177660
2020-06-19,0.000137316
2020-06-20,0.000092535
2020-06-21,0.000063306
2020-06-22,0.000041217
2020-06-23,0.000024937
2020-06-24,0.000017811
2020-06-25,0.000014613
2020-06-26,0.000011878
2020-06-27,0.000009950
2020-06-28,0.000008410
2020-06-29,0.000008870
2020-06-30,0.000007160
2020-07-01,0.000003473
2020-07-02,NaN
2020-07-03,0.000008790
2020-07-04,0.000165611
2020-07-05,0.000244162
2020-07-06,0.000152074
2020-07-07,0.000294342
2020-07-08,0.000207594
2020-07-09,0.000359595
2020-07-10,0.000633498
2020-07-11,0.000403665
2020-07-12,0.000309884
2020-07-13,0.000342679
2020-07-14,0.000248602
2020-07-15,0.000139739
2020-07-16,0.000096084
2020-07-17,0.000056375
2020-07-18,0.000033051
2020-07-19,0.000018761
2020-07-20,0.000010023
2020-07-21,0.000007690
2020-07-22,0.000013365
2020-07-23,0.000440914
2020-07-24,0.000727417
2020-07-25,0.000660204
2020-07-26,0.000527566
2020-07-27,0.000246228
2020-07-28,0.000203444
2020-07-29,0.000174586
2020-07-30,0.000738134
2020-07-31,0.000532302
2020-08-01,0.000222242
2020-08-02,0.000128800
2020-08-03,0.000084922
2020-08-04,0.000066622
2020-08-05,0.000041375
2020-08-06,0.000024014
2020-08-07,0.000014617
2020-08-08,0.000008089
2020-08-09,0.000003810
2020-08-10,0.000002000
2020-08-11,NaN
2020-08-12,0.000000717
2020-08-13,NaN
2020-08-14,NaN
2020-08-15,NaN
2020-08-16,NaN
2020-08-17,NaN
2020-08-18,NaN
2020-08-19,NaN
2020-08-20,NaN
2020-08-21,NaN
2020-08-22,NaN
2020-08-23,0.000014589
2020-08-24,0.000000600
2020-08-25,NaN
2020-08-26,NaN
2020-08-27,0.000001800
2020-08-28,NaN
2020-08-29,NaN
2020-08-30,NaN
2020-08-31,NaN
2020-09-01,NaN
2020-09-02,NaN
2020-09-03,NaN
2020-09-04,NaN
2020-09-05,NaN
2020-09-06,0.000004090
2020-09-07,NaN
2020-09-08,NaN
2020-09-09,NaN
2020-09-10,NaN
2020-09-11,NaN
2020-09-12,NaN
2020-09-13,NaN
2020-09-14,NaN
2020-09-15,NaN
2020-09-16,0.001230723
2020-09-17,0.000715443
2020-09-18,0.000273296
2020-09-19,0.000136183
2020-09-20,0.000087122
2020-09-21,0.000083911
2020-09-22,0.000064583
2020-09-23,0.000067733
2020-09-24,0.000084079
2020-09-25,0.000104324
2020-09-26,0.000176082
2020-09-27,0.000843907
2020-09-28,0.000572052
2020-09-29,0.000369752
2020-09-30,0.000291040
2020-10-01,0.000253298
2020-10-02,0.000227672
2020-10-03,0.000209292
2020-10-04,0.000193900
2020-10-05,0.000210012
2020-10-06,0.000580350
2020-10-07,0.005896027
2020-10-08,0.003340005
2020-10-09,0.003673845
2020-10-10,0.008589319
2020-10-11,0.003170536
2020-10-12,0.002663503
2020-10-13,0.001803292
2020-10-14,0.001410401
2020-10-15,0.001231833
2020-10-16,0.001206124
2020-10-17,0.001131395
2020-10-18,0.001048894
2020-10-19,0.001002493
2020-10-20,0.000941421
2020-10-21,0.000980311
2020-10-22,0.001038831
2020-10-23,0.001022346
2020-10-24,0.000922724
2020-10-25,0.001280660
2020-10-26,0.005228625
2020-10-27,0.012336012
2020-10-28,0.008186730
2020-10-29,0.005642533
2020-10-30,0.003274548
2020-10-31,0.002626512
2020-11-01,0.003076225
2020-11-02,0.026967727
2020-11-03,0.010626415
2020-11-04,0.005429823
2020-11-05,0.004720974
2020-11-06,0.003877154
2020-11-07,0.003298866
2020-11-08,0.002848121
2020-11-09,0.002582354
2020-11-10,0.002315524
2020-11-11,0.002231904
2020-11-12,0.002154751
2020-11-13,0.002082210
2020-11-14,0.002227721
2020-11-15,0.002481404
2020-11-16,0.002696159
2020-11-17,0.003879990
2020-11-18,0.003096449
2020-11-19,0.003013902
2020-11-20,0.002404792
2020-11-21,0.002060876
2020-11-22,0.001986494
2020-11-23,0.001936651
2020-11-24,0.001764296
2020-11-25,0.001993810
2020-11-26,0.002946790
2020-11-27,0.002019986
2020-11-28,0.001643372
2020-11-29,0.001506718
2020-11-30,0.001435728
2020-12-01,0.001361611
2020-12-02,0.001228658
2020-12-03,0.001238501
2020-12-04,0.001225954
2020-12-05,0.001209004
2020-12-06,0.003377172
2020-12-07,0.005338810
2020-12-08,0.004438481
2020-12-09,0.003015998
2020-12-10,0.002720588
2020-12-11,0.002546535
2020-12-12,0.002119870
2020-12-13,0.001866609
2020-12-14,0.001713036
2020-12-15,0.001628255
2020-12-16,0.001532539
2020-12-17,0.001378238
2020-12-18,0.001330415
2020-12-19,0.001304073
2020-12-20,0.001861189
2020-12-21,0.003130914
2020-12-22,0.002559040
2020-12-23,0.002553812
2020-12-24,0.002327480
2020-12-25,0.001840182
2020-12-26,0.001591827
2020-12-27,0.001501822
2020-12-28,0.001969691
2020-12-29,0.001738668
2020-12-30,0.001547962
2020-12-31,0.001383964
2021-01-01,0.001270797
2021-01-02,0.001157007
2021-01-03,0.001057179
2021-01-04,0.000956650
2021-01-05,0.000842478
2021-01-06,0.000799230
2021-01-07,0.000805339
2021-01-08,0.000819593
2021-01-09,0.000816132
2021-01-10,0.000820810
2021-01-11,0.000819213
2021-01-12,0.000817140
2021-01-13,0.000778966
2021-01-14,0.000723068
2021-01-15,0.000701462
2021-01-16,0.000690156
2021-01-17,0.000674318
2021-01-18,0.000652225
2021-01-19,0.000609730
2021-01-20,0.000599129
2021-01-21,0.000602239
2021-01-22,0.000611625
2021-01-23,0.000612448
2021-01-24,0.000586261
2021-01-25,0.000570494
2021-01-26,0.000555182
2021-01-27,0.000541367
2021-01-28,0.000535455
2021-01-29,0.000517572
2021-01-30,0.000505608
2021-01-31,0.000505053
2021-02-01,0.000491286
2021-02-02,0.000458003
2021-02-03,0.000440605
2021-02-04,0.000429950
2021-02-05,0.000422640
2021-02-06,0.000411864
2021-02-07,0.000407819
2021-02-08,0.000410200
2021-02-09,0.000406229
2021-02-10,0.000395643
2021-02-11,0.000375261
2021-02-12,0.000369917
2021-02-13,0.000365551
2021-02-14,0.000356685
2021-02-15,0.000351005
2021-02-16,0.000347381
2021-02-17,0.000324317
2021-02-18,0.000318900
2021-02-19,0.000318501
2021-02-20,0.000317972
2021-02-21,0.000309606
2021-02-22,0.000299932
2021-02-23,0.000298051
2021-02-24,0.000304705
2021-02-25,0.000460296
2021-02-26,0.000975016
2021-02-27,0.000794315
2021-02-28,0.000663285
2021-03-01,0.000803800
2021-03-02,0.000874697
2021-03-03,0.000800043
2021-03-04,0.000699812
2021-03-05,0.000624593
2021-03-06,0.000606092
2021-03-07,0.000575016
2021-03-08,0.000510203
2021-03-09,0.000481121
2021-03-10,0.000435498
2021-03-11,0.000437806
2021-03-12,0.000449555
2021-03-13,0.000440311
2021-03-14,0.000413241
2021-03-15,0.000395495
2021-03-16,0.000375353
2021-03-17,0.000357280
2021-03-18,0.000350466
2021-03-19,0.000336516
2021-03-20,0.000353846
2021-03-21,0.000366599
2021-03-22,0.000360628
2021-03-23,0.000358816
2021-03-24,0.000402401
2021-03-25,0.000480726
2021-03-26,0.000540649
2021-03-27,0.000616545
2021-03-28,0.000818857
2021-03-29,0.001044434
2021-03-30,0.001078002
2021-03-31,0.001460903
2021-04-01,0.001534450
2021-04-02,0.001469586
2021-04-03,0.001365538
2021-04-04,0.001482116
2021-04-05,0.001979349
2021-04-06,0.001590366
2021-04-07,0.001309221
2021-04-08,0.001168432
2021-04-09,0.001154014
2021-04-10,0.001051279
2021-04-11,0.000951549
2021-04-12,0.000946727
2021-04-13,0.000961842
2021-04-14,0.000927845
2021-04-15,0.000945398
2021-04-16,0.001107571
2021-04-17,0.001749285
2021-04-18,0.002951380
2021-04-19,0.004132686
2021-04-20,0.005009369
2021-04-21,0.005348425
2021-04-22,0.004936878
2021-04-23,0.004059949
2021-04-24,0.003009036
2021-04-25,0.002488629
2021-04-26,0.002231411
2021-04-27,0.002117988
2021-04-28,0.002059687
2021-04-29,0.001981264
2021-04-30,0.002070941
2021-05-01,0.002209094
2021-05-02,0.002120983
2021-05-03,0.002385138
2021-05-04,0.002936666
2021-05-05,0.003361375
2021-05-06,0.002961473
2021-05-07,0.002552320
2021-05-08,0.002735640
2021-05-09,0.003798889
2021-05-10,0.005696919
2021-05-11,0.008753390
2021-05-12,0.015104760
2021-05-13,0.019077877
2021-05-14,0.017168580
2021-05-15,0.012805676
2021-05-16,0.010808129
2021-05-17,0.008969671
2021-05-18,0.012706010
2021-05-19,0.006873644
2021-05-20,0.005103473
2021-05-21,0.004736838
2021-05-22,0.006700905
2021-05-23,0.006150825
2021-05-24,0.004684526
2021-05-25,0.003714881
2021-05-26,0.003106456
2021-05-27,0.002661188
2021-05-28,0.002298250
2021-05-29,0.002030530
2021-05-30,0.001850256
2021-05-31,0.001646892
2021-06-01,0.001454115
2021-06-02,0.001293527
2021-06-03,0.001158350
2021-06-04,0.001080256
2021-06-05,0.001161993
2021-06-06,0.001267158
2021-06-07,0.001057021
2021-06-08,0.000921802
2021-06-09,0.000799110
2021-06-10,0.000721515
2021-06-11,0.000610560
2021-06-12,0.001944732
2021-06-13,0.001221537
2021-06-14,0.000860415
2021-06-15,0.005729845
2021-06-16,0.001953749
2021-06-17,0.001247343
2021-06-18,0.001128795
2021-06-19,0.000994863
2021-06-20,0.002388275
2021-06-21,0.004960266
2021-06-22,0.004934306
2021-06-23,0.003034350
2021-06-24,0.001680544
2021-06-25,0.001233350
2021-06-26,0.000997028
2021-06-27,0.000827868
2021-06-28,0.000675988
2021-06-29,0.000549353
2021-06-30,0.000456755
2021-07-01,0.000366270
2021-07-02,0.000294121
2021-07-03,0.000214935
2021-07-04,0.000145480
2021-07-05,0.000094732
2021-07-06,0.000062093
2021-07-07,0.000044794
2021-07-08,0.000040158
2021-07-09,0.000030017
2021-07-10,0.000023606
2021-07-11,0.001060458
2021-07-12,0.000720225
2021-07-13,0.000262492
2021-07-14,0.000134141
2021-07-15,0.000153975
2021-07-16,0.000107427
2021-07-17,0.000045875
2021-07-18,0.001431416
2021-07-19,0.000455402
2021-07-20,0.000205871
2021-07-21,0.000102990
2021-07-22,0.000052489
2021-07-23,0.000026726
2021-07-24,0.000019258
2021-07-25,0.000014808
2021-07-26,0.000013163
2021-07-27,0.000000806
2021-07-28,NaN
2021-07-29,NaN
2021-07-30,0.000050156
2021-07-31,0.000413716
2021-08-01,0.000157506
2021-08-02,0.000051069
2021-08-03,0.000012168
2021-08-04,0.000004090
2021-08-05,NaN
2021-08-06,NaN
2021-08-07,NaN
2021-08-08,NaN
2021-08-09,0.000048079
2021-08-10,0.000269845
2021-08-11,0.000353550
2021-08-12,0.000151317
2021-08-13,0.000062545
2021-08-14,0.000144890
2021-08-15,0.000270169
2021-08-16,0.000352917
2021-08-17,0.000215294
2021-08-18,0.003500688
2021-08-19,0.002083640
2021-08-20,0.001094878
2021-08-21,0.000680612
2021-08-22,0.000567441
2021-08-23,0.000386585
2021-08-24,0.000333895
2021-08-25,0.004996180
2021-08-26,0.005059460
2021-08-27,0.002087520
2021-08-28,0.001134244
2021-08-29,0.000761288
2021-08-30,0.000578706
2021-08-31,0.000444628
2021-09-01,0.000350254
2021-09-02,0.000385810
2021-09-03,0.000429695
2021-09-04,0.000340284
2021-09-05,0.000271310
2021-09-06,0.000233016
2021-09-07,0.000247600
2021-09-08,0.000250190
2021-09-09,0.000189232
2021-09-10,0.000165331
2021-09-11,0.000373547
2021-09-12,0.000462307
2021-09-13,0.000550950
2021-09-14,0.000324663
2021-09-15,0.000230097
2021-09-16,0.000210608
2021-09-17,0.000207089
2021-09-18,0.000206931
2021-09-19,0.000224472
2021-09-20,0.000192616
2021-09-21,0.000193093
2021-09-22,0.000228117
2021-09-23,0.004706783
2021-09-24,0.006967136
2021-09-25,0.004834743
2021-09-26,0.002206286
2021-09-27,0.001517731
2021-09-28,0.001236854
2021-09-29,0.001073600
2021-09-30,0.000998356
2021-10-01,0.001053770
2021-10-02,0.001479282
2021-10-03,0.001308737
2021-10-04,0.001738636
2021-10-05,0.001690480
2021-10-06,0.007945288
2021-10-07,0.007408793
2021-10-08,0.003256195
2021-10-09,0.002498680
2021-10-10,0.002136475
2021-10-11,0.002364368
2021-10-12,0.001959946
2021-10-13,0.001650225
2021-10-14,0.001645776
2021-10-15,0.003599104
2021-10-16,0.003582811
2021-10-17,0.002600163
2021-10-18,0.002792678
2021-10-19,0.002146752
2021-10-20,0.007855889
2021-10-21,0.005842751
2021-10-22,0.003459239
2021-10-23,0.002554452
2021-10-24,0.002486060
2021-10-25,0.003992393
2021-10-26,0.003708505
2021-10-27,0.004232026
2021-10-28,0.004693269
2021-10-29,0.004596206
2021-10-30,0.006447936
2021-10-31,0.006514787
2021-11-01,0.007457705
2021-11-02,0.005092070
2021-11-03,0.004257562
2021-11-04,0.005913649
2021-11-05,0.006258212
2021-11-06,0.004157865
2021-11-07,0.003241697
2021-11-08,0.002701236
2021-11-09,0.002488429
2021-11-10,0.002398493
2021-11-11,0.002261949
2021-11-12,0.002080944
2021-11-13,0.001882604
2021-11-14,0.001733990
2021-11-15,0.001700834
2021-11-16,0.001656053
2021-11-17,0.001662157
2021-11-18,0.001973189
2021-11-19,0.001689995
2021-11-20,0.001516667
2021-11-21,0.001345965
2021-11-22,0.001206150
2021-11-23,0.001147518
2021-11-24,0.001145944
2021-11-25,0.001135346
2021-11-26,0.001059604
2021-11-27,0.000937504
2021-11-28,0.000923675
2021-11-29,0.000905045
2021-11-30,0.000891964
2021-12-01,0.000834501
2021-12-02,0.000743018
2021-12-03,0.000708239
2021-12-04,0.000702745
2021-12-05,0.000665965
2021-12-06,0.000630496
2021-12-07,0.000614145
2021-12-08,0.000591991
2021-12-09,0.000578984
2021-12-10,0.000594792
2021-12-11,0.000590588
2021-12-12,0.000584244
2021-12-13,0.000581845
2021-12-14,0.000580565
2021-12-15,0.000573693
2021-12-16,0.000553146
2021-12-17,0.000524494
2021-12-18,0.000639373
2021-12-19,0.000668441
2021-12-20,0.000552430
2021-12-21,0.000486382
2021-12-22,0.000415234
2021-12-23,0.000416946
2021-12-24,0.000395804
